Order ID,Customer ID,Order Date,Order Time,Item Serial,Box Type,Delivery Region,Distance (miles),,
1098637,786602,18/08/2022,03:25,14287,Small,Greater London,27,,
1098638,257480,18/08/2022,09:15,29275,Small,South East,49,,
1098639,876847,18/08/2022,10:54,21914,Small,South West,260,,
1098640,103222,18/08/2022,17:27,21647,Small,East Midlands,62,,
1098641,479485,19/08/2022,00:47,11239,Small,East Midlands,95,,
1098642,380859,19/08/2022,01:24,23857,Small,South East,44,,
1098643,179218,19/08/2022,05:05,73193,Small,South East,66,,
1098644,467226,19/08/2022,09:47,18867,Small,Greater London,17,,
1098645,537878,19/08/2022,13:19,86434,Large,North Wales,184,,
1098646,104011,19/08/2022,19:30,02820,Small,South East,50,,
1098647,197921,19/08/2022,20:39,78938,Large,East Midlands,96,,
1098648,376519,19/08/2022,23:02,18666,Small,South East,66,,
1098649,344405,20/08/2022,02:27,04882,Small,South West,298,,
1098650,258888,20/08/2022,03:18,03509,Small,South Wales,159,,
1098651,428348,20/08/2022,06:54,37547,Small,Greater London,10,,
1098652,478413,20/08/2022,07:32,60136,Small,South West,51,,
1098653,688200,20/08/2022,10:54,21717,Small,South West,63,,
1098654,557523,20/08/2022,17:57,43592,Small,Greater London,31,,
1098655,535074,20/08/2022,23:51,90215,Large,South Wales,194,,
1098656,430479,21/08/2022,03:25,92335,Large,South East,62,,
1098657,980951,21/08/2022,11:09,94357,Large,South West,90,,
1098658,496470,21/08/2022,15:01,90725,Large,West Midlands,95,,
1098659,892263,21/08/2022,17:00,12519,Small,Greater London,37,,
1098660,244435,21/08/2022,21:35,03138,Small,South East,58,,
1098661,452173,22/08/2022,00:37,28150,Small,West Midlands,155,,
1098662,704963,22/08/2022,04:31,15977,Small,Greater London,23,,
1098663,994411,22/08/2022,11:06,08505,Small,South Wales,229,,
1098664,411507,22/08/2022,15:27,56051,Small,North East,290,,
1098665,583556,22/08/2022,18:02,98346,Large,South East,64,,
1098666,104011,23/08/2022,01:18,46681,Small,East Midlands,64,,
1098667,507548,23/08/2022,04:00,05450,Small,Greater London,30,,
1098668,722003,23/08/2022,05:34,53201,Small,Greater London,39,,
1098669,482789,23/08/2022,05:55,92648,Large,South West,276,,
1098670,246047,23/08/2022,09:59,85963,Large,South East,77,,
1098671,610552,23/08/2022,10:10,83308,Large,South Wales,207,,
1098672,938666,23/08/2022,14:44,22898,Small,North East,280,,
1098673,104011,23/08/2022,19:06,26582,Small,Greater London,17,,
1098674,975072,23/08/2022,22:13,32095,Small,East Midlands,78,,
1098675,236367,24/08/2022,04:50,57204,Small,South Wales,240,,
1098676,563604,24/08/2022,12:23,38484,Small,South East,80,,
1098677,291755,24/08/2022,17:44,59415,Small,West Midlands,135,,
1098678,636659,24/08/2022,21:20,26564,Small,Greater London,15,,
1098679,898463,25/08/2022,00:06,56663,Small,South East,52,,
1098680,557251,25/08/2022,07:31,18132,Small,South East,48,,
1098681,483643,25/08/2022,11:05,42468,Small,South West,208,,
1098682,204881,25/08/2022,17:10,13599,Small,South East,63,,
1098683,103222,25/08/2022,20:08,61872,Small,Greater London,50,,
1098684,125932,25/08/2022,21:22,65472,Small,Greater London,11,,
1098685,673776,25/08/2022,22:03,50473,Small,Greater London,33,,
1098686,913820,26/08/2022,03:00,67540,Small,North East,232,,
1098687,140541,26/08/2022,08:49,36176,Small,South East,74,,
1098688,653142,26/08/2022,11:29,82774,Large,South Wales,158,,
1098689,468080,26/08/2022,11:43,71996,Small,South East,61,,
1098690,415960,26/08/2022,14:27,73660,Small,Greater London,14,,
1098691,871824,26/08/2022,14:39,85285,Large,Greater London,45,,
1098692,220287,26/08/2022,14:50,38138,Small,West Midlands,123,,
1098693,357230,26/08/2022,19:47,83915,Large,Greater London,25,,
1098694,100131,27/08/2022,01:49,12260,Small,South West,171,,
1098695,905309,27/08/2022,08:39,73804,Small,South Wales,210,,
1098696,990312,27/08/2022,16:35,51511,Small,East Midlands,66,,
1098697,619863,27/08/2022,19:45,36585,Small,West Midlands,156,,
1098698,856317,27/08/2022,21:46,22916,Small,South West,81,,
1098699,410482,28/08/2022,01:47,04216,Small,South East,54,,
1098700,802773,28/08/2022,05:52,47985,Small,South East,66,,
1098701,462991,28/08/2022,10:19,75131,Large,Greater London,24,,
1098702,642958,28/08/2022,12:20,74844,Small,Greater London,15,,
1098703,567349,28/08/2022,20:18,77676,Large,South West,292,,
1098704,166590,28/08/2022,23:55,16771,Small,South West,237,,
1098705,434747,29/08/2022,03:20,40069,Small,North Wales,199,,
1098706,103222,29/08/2022,05:04,94853,Large,East Midlands,64,,
1098707,122747,29/08/2022,05:45,70669,Small,Greater London,13,,
1098708,103222,29/08/2022,13:10,72711,Small,East Midlands,81,,
1098709,872994,29/08/2022,18:06,79001,Large,South Wales,212,,
1098710,449262,30/08/2022,00:25,91648,Large,South East,65,,
1098711,280200,30/08/2022,06:23,88282,Large,North East,290,,
1098712,117089,30/08/2022,06:54,31055,Small,Greater London,8,,
1098713,648047,30/08/2022,09:16,96595,Large,South West,294,,
1098714,264333,30/08/2022,12:38,42983,Small,South West,218,,
1098715,921694,30/08/2022,13:04,74469,Small,Greater London,13,,
1098716,104011,30/08/2022,18:46,13195,Small,South East,79,,
1098717,103222,30/08/2022,22:25,73114,Small,Greater London,22,,
1098718,522429,31/08/2022,06:11,26161,Small,East Midlands,107,,
1098719,746036,31/08/2022,10:06,51617,Small,South West,264,,
1098720,803512,31/08/2022,15:07,35922,Small,South East,79,,
1098721,103222,31/08/2022,17:45,89508,Large,South West,54,,
1098722,326529,31/08/2022,19:45,19611,Small,Greater London,29,,
1098723,143653,31/08/2022,23:08,46400,Small,South West,282,,
1098724,736363,01/09/2022,00:49,05541,Small,Greater London,17,,
1098725,150477,01/09/2022,08:07,59214,Small,East Midlands,63,,
1098726,188695,01/09/2022,17:33,03106,Small,Greater London,43,,
1098727,278918,02/09/2022,09:04,47473,Small,Greater London,29,,
1098728,666803,03/09/2022,00:20,56630,Small,South West,98,,
1098729,851226,03/09/2022,15:00,74194,Small,South East,70,,
1098730,566889,03/09/2022,18:43,49066,Small,Greater London,33,,
1098731,873715,04/09/2022,06:25,17455,Small,Greater London,29,,
1098732,662195,04/09/2022,14:44,58131,Small,Greater London,27,,
1098733,510225,05/09/2022,04:13,92860,Large,South East,73,,
1098734,918058,05/09/2022,04:20,96594,Large,South East,48,,
1098735,667467,05/09/2022,13:16,05828,Small,South East,42,,
1098736,765846,05/09/2022,14:13,26392,Small,South West,102,,
1098737,147479,05/09/2022,15:27,09373,Small,Greater London,13,,
1098738,764688,05/09/2022,22:09,70487,Small,South East,78,,
1098739,228442,06/09/2022,09:50,35415,Small,West Midlands,117,,
1098740,483951,06/09/2022,18:47,09255,Small,Greater London,43,,
1098741,104011,07/09/2022,08:35,03362,Small,Greater London,29,,
1098742,999035,07/09/2022,17:53,77536,Large,Greater London,39,,
1098743,473562,07/09/2022,21:07,60145,Small,Greater London,13,,
1098744,307013,08/09/2022,09:33,51392,Small,Greater London,40,,
1098745,393999,08/09/2022,11:05,35358,Small,South East,63,,
1098746,902628,08/09/2022,18:40,24161,Small,Greater London,32,,
1098747,886504,09/09/2022,05:32,50969,Small,East Midlands,67,,
1098748,815537,09/09/2022,20:09,72002,Small,South West,186,,
1098749,637279,10/09/2022,11:29,17227,Small,South East,42,,
1098750,281673,11/09/2022,00:58,91208,Large,South East,70,,
1098751,538664,11/09/2022,08:39,63381,Small,South West,232,,
1098752,103222,11/09/2022,09:41,79378,Large,South West,275,,
1098753,431551,11/09/2022,21:46,03817,Small,East Midlands,111,,
1098754,971422,11/09/2022,22:39,96749,Large,West Midlands,110,,
1098755,418821,12/09/2022,07:35,53965,Small,South East,64,,
1098756,104011,12/09/2022,09:43,63596,Small,East Midlands,65,,
1098757,841918,12/09/2022,18:05,26456,Small,South East,62,,
1098758,799558,13/09/2022,08:19,27543,Small,South East,54,,
1098759,538776,13/09/2022,10:12,47490,Small,South East,42,,
1098760,157473,13/09/2022,20:57,23322,Small,North East,278,,
1098761,353188,14/09/2022,12:29,13984,Small,South West,165,,
1098762,993267,15/09/2022,01:09,01523,Small,South East,77,,
1098763,315559,15/09/2022,14:36,33072,Small,Greater London,33,,
1098764,249051,16/09/2022,01:25,76270,Large,West Midlands,119,,
1098765,323620,16/09/2022,13:07,51514,Small,East Midlands,61,,
1098766,691557,17/09/2022,01:00,17099,Small,Greater London,25,,
1098767,100131,17/09/2022,15:59,18810,Small,South Wales,142,,
1098768,429402,17/09/2022,20:57,24175,Small,South East,45,,
1098769,887756,18/09/2022,02:10,02347,Small,South West,150,,
1098770,132320,18/09/2022,03:10,23696,Small,South East,65,,
1098771,221022,18/09/2022,08:21,68095,Small,South West,217,,
1098772,699274,18/09/2022,12:08,81440,Large,South East,48,,
1098773,201246,19/09/2022,01:55,63984,Small,East Midlands,108,,
1098774,779162,19/09/2022,04:12,17357,Small,South West,65,,
1098775,946781,19/09/2022,13:31,87068,Large,East Midlands,53,,
1098776,938528,19/09/2022,16:27,78614,Large,Greater London,35,,
1098777,649436,19/09/2022,17:21,58836,Small,South East,69,,
1098778,622365,20/09/2022,01:27,18119,Small,West Midlands,103,,
1098779,429913,20/09/2022,09:28,14596,Small,Greater London,23,,
1098780,318966,20/09/2022,09:49,67156,Small,South East,56,,
1098781,103222,20/09/2022,23:01,71370,Small,South West,190,,
1098782,370366,21/09/2022,12:19,43954,Small,North East,286,,
1098783,202391,22/09/2022,01:02,98974,Large,Greater London,37,,
1098784,433131,22/09/2022,16:13,39470,Small,East Midlands,46,,
1098785,282811,22/09/2022,18:10,93235,Large,South West,180,,
1098786,100131,23/09/2022,06:49,40281,Small,Greater London,42,,
1098787,787412,23/09/2022,15:57,27422,Small,South West,295,,
1098788,408943,23/09/2022,17:35,01643,Small,South Wales,163,,
1098789,786506,24/09/2022,01:39,32255,Small,Greater London,16,,
1098790,675500,24/09/2022,16:50,08422,Small,South East,63,,
1098791,463815,25/09/2022,02:37,80059,Large,Greater London,42,,
1098792,170014,25/09/2022,14:21,42314,Small,South West,216,,
1098793,150752,26/09/2022,02:17,87889,Large,South East,55,,
1098794,155992,26/09/2022,17:06,57892,Small,Greater London,22,,
1098795,985231,27/09/2022,06:51,07364,Small,East Midlands,73,,
1098796,842667,27/09/2022,16:31,71724,Small,South West,251,,
1098797,862457,28/09/2022,03:28,97220,Large,Greater London,11,,
1098798,788083,28/09/2022,11:55,32073,Small,Greater London,44,,
1098799,480430,28/09/2022,14:47,72424,Small,South West,206,,
1098800,165123,28/09/2022,17:43,34299,Small,South East,66,,
1098801,597121,29/09/2022,09:17,31469,Small,Greater London,36,,
1098802,280094,29/09/2022,20:02,88082,Large,South East,42,,
1098803,145245,29/09/2022,21:51,85329,Large,South East,47,,
1098804,732716,30/09/2022,13:29,42725,Small,Greater London,23,,
1098805,574370,30/09/2022,20:16,26480,Small,Greater London,10,,
1098806,160582,01/10/2022,06:40,89360,Large,East Midlands,98,,
1098807,264660,01/10/2022,21:59,70915,Small,South East,48,,
1098808,104011,02/10/2022,05:47,33773,Small,South East,46,,
1098809,103222,02/10/2022,10:37,90483,Large,South East,45,,
1098810,265542,02/10/2022,18:59,16236,Small,Greater London,12,,
1098811,813656,03/10/2022,09:42,23673,Small,South East,53,,
1098812,667394,03/10/2022,10:07,71478,Small,South Wales,242,,
1098813,854632,03/10/2022,12:27,20957,Small,Greater London,27,,
1098814,205222,04/10/2022,04:15,28689,Small,South West,56,,
1098815,701170,04/10/2022,08:51,81346,Large,Greater London,16,,
1098816,212703,04/10/2022,11:22,88419,Large,South East,66,,
1098817,727464,04/10/2022,21:31,68059,Small,South Wales,146,,
1098818,588029,05/10/2022,00:05,97937,Large,South Wales,204,,
1098819,461157,05/10/2022,05:41,85592,Large,South East,75,,
1098820,398505,05/10/2022,12:51,81093,Large,South East,61,,
1098821,284806,05/10/2022,14:51,75834,Large,Greater London,12,,
1098822,435476,05/10/2022,20:45,92477,Large,Greater London,39,,
1098823,656454,06/10/2022,12:26,25094,Small,South East,62,,
1098824,169358,07/10/2022,01:25,59236,Small,Greater London,46,,
1098825,927602,07/10/2022,02:35,01310,Small,South Wales,203,,
1098826,662044,07/10/2022,04:57,24070,Small,South East,71,,
1098827,424072,07/10/2022,14:00,01118,Small,South West,240,,
1098828,320248,07/10/2022,20:45,24320,Small,Greater London,30,,
1098829,550282,07/10/2022,21:15,53453,Small,East Midlands,75,,
1098830,799841,07/10/2022,22:29,01825,Small,South West,286,,
1098831,304438,08/10/2022,05:31,28863,Small,East Midlands,61,,
1098832,411576,08/10/2022,10:43,17639,Small,Greater London,32,,
1098833,876949,08/10/2022,15:01,66826,Small,Greater London,43,,
1098834,463262,08/10/2022,21:14,73923,Small,South East,65,,
1098835,547513,09/10/2022,01:28,58079,Small,South East,49,,
1098836,358169,09/10/2022,03:35,19896,Small,North Wales,233,,
1098837,205494,09/10/2022,14:06,70474,Small,North East,225,,
1098838,713247,10/10/2022,04:51,22240,Small,Greater London,49,,
1098839,314824,10/10/2022,10:51,64492,Small,Greater London,39,,
1098840,182340,10/10/2022,17:03,32314,Small,Greater London,8,,
1098841,403621,10/10/2022,19:44,51455,Small,South West,90,,
1098842,647801,11/10/2022,04:02,73233,Small,South East,66,,
1098843,388538,11/10/2022,17:50,30263,Small,South East,73,,
1098844,138021,11/10/2022,20:02,36058,Small,South East,47,,
1098845,272248,12/10/2022,04:33,52479,Small,South Wales,180,,
1098846,578100,12/10/2022,08:43,87681,Large,South East,74,,
1098847,475523,12/10/2022,14:28,31185,Small,Greater London,32,,
1098848,942748,13/10/2022,01:48,69479,Small,Greater London,38,,
1098849,574445,13/10/2022,10:53,60303,Small,South East,53,,
1098850,140873,13/10/2022,15:03,70202,Small,South West,219,,
1098851,291816,13/10/2022,20:40,44933,Small,East Midlands,99,,
1098852,888596,14/10/2022,02:17,65612,Small,East Midlands,87,,
1098853,497192,14/10/2022,14:51,93768,Large,South East,78,,
1098854,664197,14/10/2022,18:01,20229,Small,South East,62,,
1098855,456359,15/10/2022,00:30,31552,Small,South West,83,,
1098856,415047,15/10/2022,09:01,77379,Large,North Wales,177,,
1098857,104011,15/10/2022,11:40,53917,Small,Greater London,50,,
1098858,103222,15/10/2022,13:39,60892,Small,Greater London,43,,
1098859,100131,16/10/2022,03:57,27666,Small,Greater London,30,,
1098860,471672,16/10/2022,10:09,45366,Small,Greater London,8,,
1098861,582001,16/10/2022,14:30,79652,Large,Greater London,29,,
1098862,852490,16/10/2022,14:34,33889,Small,South West,246,,
1098863,355654,16/10/2022,15:26,01933,Small,Greater London,11,,
1098864,423647,16/10/2022,20:58,01214,Small,South West,160,,
1098865,722440,17/10/2022,08:15,32586,Small,East Midlands,75,,
1098866,100131,17/10/2022,16:00,39481,Small,South West,62,,
1098867,720546,17/10/2022,16:07,10164,Small,Greater London,24,,
1098868,754568,17/10/2022,17:32,83766,Large,South East,72,,
1098869,487785,18/10/2022,09:19,23703,Small,South West,125,,
1098870,850138,18/10/2022,14:13,01845,Small,South East,73,,
1098871,284055,18/10/2022,17:49,09132,Small,East Midlands,120,,
1098872,871069,19/10/2022,09:31,03624,Small,Greater London,47,,
1098873,917800,19/10/2022,20:09,92654,Large,Greater London,38,,
1098874,794661,19/10/2022,23:23,87882,Large,South East,42,,
1098875,103222,20/10/2022,13:47,22577,Small,South Wales,174,,
1098876,332604,20/10/2022,19:43,58690,Small,South East,56,,
1098877,179400,21/10/2022,03:43,02694,Small,South West,198,,
1098878,498804,21/10/2022,14:12,48746,Small,East Midlands,110,,
1098879,699856,21/10/2022,15:20,96067,Large,Greater London,11,,
1098880,752444,21/10/2022,22:27,42541,Small,Greater London,5,,
1098881,103222,22/10/2022,14:13,70649,Small,South East,64,,
1098882,382592,23/10/2022,00:31,42913,Small,Greater London,15,,
1098883,409944,23/10/2022,11:07,59476,Small,Greater London,43,,
1098884,813634,24/10/2022,03:04,34809,Small,East Midlands,58,,
1098885,270132,24/10/2022,18:01,50984,Small,South East,52,,
1098886,937684,24/10/2022,21:00,30307,Small,West Midlands,128,,
1098887,103222,25/10/2022,03:50,41640,Small,Greater London,38,,
1098888,866016,25/10/2022,05:22,27034,Small,South East,41,,
1098889,272563,25/10/2022,14:57,90783,Large,Greater London,11,,
1098890,139767,25/10/2022,22:17,95194,Large,North East,265,,
1098891,537122,26/10/2022,07:07,78025,Large,North Wales,250,,
1098892,807867,26/10/2022,12:52,86538,Large,North East,173,,
1098893,879004,27/10/2022,04:40,71887,Small,South West,62,,
1098894,724827,27/10/2022,19:23,78445,Large,South East,51,,
1098895,848719,28/10/2022,04:03,35960,Small,West Midlands,85,,
1098896,895283,28/10/2022,07:55,75369,Large,Greater London,38,,
1098897,396815,28/10/2022,17:11,72740,Small,Greater London,18,,
1098898,324185,28/10/2022,19:35,92173,Large,South West,270,,
1098899,104011,29/10/2022,02:45,88219,Large,South West,200,,
1098900,500567,29/10/2022,06:47,60728,Small,Greater London,47,,
1098901,643496,29/10/2022,14:45,36505,Small,Greater London,11,,
1098902,157638,30/10/2022,05:21,11688,Small,Greater London,40,,
1098903,104011,30/10/2022,09:35,47094,Small,South East,44,,
1098904,767036,30/10/2022,13:09,59396,Small,North Wales,221,,
1098905,314081,31/10/2022,00:23,60931,Small,Greater London,21,,
1098906,334642,31/10/2022,01:54,94660,Large,East Midlands,106,,
1098907,887271,31/10/2022,09:01,86762,Large,North East,267,,
1098908,455333,31/10/2022,14:36,73175,Small,East Midlands,71,,
1098909,718142,31/10/2022,15:55,19031,Small,Greater London,37,,
1098910,210303,01/11/2022,06:42,60216,Small,East Midlands,111,,
1098911,880057,01/11/2022,10:37,81795,Large,South East,66,,
1098912,955928,01/11/2022,11:27,75151,Large,Greater London,15,,
1098913,498076,01/11/2022,21:10,79807,Large,Greater London,16,,
1098914,645679,02/11/2022,01:23,42901,Small,North East,205,,
1098915,583481,02/11/2022,06:55,29967,Small,South East,70,,
1098916,186287,02/11/2022,16:50,06654,Small,South East,45,,
1098917,740497,02/11/2022,18:15,90238,Large,South East,51,,
1098918,815948,02/11/2022,19:26,71017,Small,North Wales,167,,
1098919,786571,03/11/2022,07:59,34198,Small,East Midlands,116,,
1098920,955049,03/11/2022,23:49,21230,Small,North East,183,,
1098921,244707,04/11/2022,13:13,04502,Small,Greater London,13,,
1098922,103222,04/11/2022,15:53,39758,Small,Greater London,15,,
1098923,427933,04/11/2022,17:48,22328,Small,South East,60,,
1098924,476384,05/11/2022,06:14,12995,Small,South Wales,184,,
1098925,996028,05/11/2022,20:15,50626,Small,South West,95,,
1098926,606359,06/11/2022,00:47,93704,Large,East Midlands,57,,
1098927,241968,06/11/2022,05:05,13059,Small,South East,53,,
1098928,830543,06/11/2022,11:00,26218,Small,South East,66,,
1098929,646956,06/11/2022,20:57,90424,Large,North East,282,,
1098930,831726,07/11/2022,12:23,00346,Small,North Wales,261,,
1098931,547777,07/11/2022,22:48,59394,Small,Greater London,5,,
1098932,770428,07/11/2022,23:25,00127,Small,Greater London,30,,
1098933,793740,08/11/2022,09:10,47282,Small,Greater London,24,,
1098934,103222,08/11/2022,21:08,79330,Large,South Wales,155,,
1098935,364954,09/11/2022,09:31,72344,Small,Greater London,43,,
1098936,103222,09/11/2022,09:59,31557,Small,Greater London,50,,
1098937,693952,09/11/2022,14:00,81470,Large,South Wales,229,,
1098938,846087,09/11/2022,20:28,11133,Small,Greater London,14,,
1098939,103222,09/11/2022,22:39,88412,Large,South East,70,,
1098940,750960,10/11/2022,10:15,64493,Small,South East,64,,
1098941,375287,10/11/2022,14:07,20500,Small,Greater London,29,,
1098942,872083,11/11/2022,02:49,26721,Small,Greater London,27,,
1098943,103222,11/11/2022,11:22,92669,Large,West Midlands,115,,
1098944,410399,12/11/2022,00:36,78526,Large,South Wales,163,,
1098945,633018,12/11/2022,06:15,92382,Large,South Wales,161,,
1098946,567665,12/11/2022,08:25,38506,Small,South East,72,,
1098947,103222,12/11/2022,12:19,87855,Large,South East,73,,
1098948,958111,12/11/2022,17:12,86499,Large,Greater London,45,,
1098949,605824,13/11/2022,03:49,17540,Small,West Midlands,117,,
1098950,657777,13/11/2022,18:09,83800,Large,South Wales,162,,
1098951,817240,14/11/2022,08:34,75712,Large,East Midlands,86,,
1098952,457648,14/11/2022,17:46,78814,Large,North Wales,175,,
1098953,306598,15/11/2022,03:29,13066,Small,South East,57,,
1098954,836038,15/11/2022,18:13,91320,Large,West Midlands,84,,
1098955,956641,16/11/2022,02:07,77565,Large,South East,49,,
1098956,723116,16/11/2022,08:57,89603,Large,South West,158,,
1098957,418775,16/11/2022,15:15,50796,Small,South East,50,,
1098958,706573,16/11/2022,17:06,01860,Small,South East,43,,
1098959,143918,16/11/2022,21:20,89547,Large,Greater London,27,,
1098960,856817,17/11/2022,09:57,37024,Small,Greater London,41,,
1098961,557128,17/11/2022,20:49,88074,Large,Greater London,49,,
1098962,103222,18/11/2022,01:36,70260,Small,South East,70,,
1098963,865897,18/11/2022,12:00,45650,Small,Greater London,14,,
1098964,316222,19/11/2022,02:15,93735,Large,Greater London,48,,
1098965,103222,19/11/2022,13:54,40210,Small,South Wales,215,,
1098966,917916,19/11/2022,18:19,29683,Small,Greater London,6,,
1098967,832611,20/11/2022,04:35,18137,Small,South East,74,,
1098968,277226,20/11/2022,09:17,17979,Small,South East,42,,
1098969,278248,20/11/2022,21:55,12966,Small,South West,246,,
1098970,582288,21/11/2022,02:43,98113,Large,South East,54,,
1098971,385770,21/11/2022,16:13,43339,Small,Greater London,21,,
1098972,925910,22/11/2022,05:58,18620,Small,South West,275,,
1098973,631264,22/11/2022,08:31,55350,Small,South East,58,,
1098974,146877,22/11/2022,17:49,12272,Small,East Midlands,101,,
1098975,103222,23/11/2022,03:19,45657,Small,South East,66,,
1098976,755812,23/11/2022,03:35,41044,Small,Greater London,34,,
1098977,212472,23/11/2022,18:57,66850,Small,North East,294,,
1098978,311524,23/11/2022,20:39,01303,Small,Greater London,33,,
1098979,873737,24/11/2022,12:16,96798,Large,West Midlands,123,,
1098980,217365,24/11/2022,16:06,68603,Small,East Midlands,107,,
1098981,171622,25/11/2022,04:37,03257,Small,Greater London,12,,
1098982,443535,25/11/2022,08:57,21337,Small,South East,77,,
1098983,138431,25/11/2022,22:49,10095,Small,Greater London,19,,
1098984,429325,26/11/2022,05:39,13462,Small,East Midlands,40,,
1098985,615966,26/11/2022,15:50,76970,Large,Greater London,47,,
1098986,970228,27/11/2022,06:27,60012,Small,South East,41,,
1098987,493831,27/11/2022,08:21,43968,Small,Greater London,24,,
1098988,600816,27/11/2022,09:46,20973,Small,Greater London,11,,
1098989,461239,27/11/2022,19:32,48468,Small,Greater London,15,,
1098990,294368,27/11/2022,21:10,68570,Small,South East,63,,
1098991,246726,27/11/2022,23:13,46562,Small,South West,118,,
1098992,111166,28/11/2022,00:31,14236,Small,South East,65,,
1098993,679814,28/11/2022,07:29,18215,Small,South West,157,,
1098994,864674,28/11/2022,23:06,27396,Small,South East,58,,
1098995,726700,29/11/2022,07:04,32065,Small,South East,42,,
1098996,842147,29/11/2022,10:58,13107,Small,Greater London,7,,
1098997,469241,29/11/2022,21:11,63426,Small,South East,65,,
1098998,423955,30/11/2022,08:48,32093,Small,South West,295,,
1098999,701811,30/11/2022,20:39,48410,Small,Greater London,48,,
1099000,529651,30/11/2022,21:03,58601,Small,South West,57,,
1099001,147558,01/12/2022,05:17,10959,Small,Greater London,5,,
1099002,104011,01/12/2022,22:05,67411,Small,South East,55,,
1099003,416988,02/12/2022,08:13,68663,Small,Greater London,26,,
1099004,220757,02/12/2022,18:48,30825,Small,South West,239,,
1099005,273852,02/12/2022,23:03,04889,Small,Greater London,27,,
1099006,209174,03/12/2022,04:23,62839,Small,Greater London,32,,
1099007,704048,04/12/2022,02:07,77508,Large,South West,161,,
1099008,267587,05/12/2022,00:03,75499,Large,Greater London,11,,
1099009,338462,05/12/2022,14:38,56595,Small,Greater London,38,,
1099010,357700,05/12/2022,19:21,94237,Large,South East,79,,
1099011,614292,06/12/2022,12:30,66300,Small,Greater London,46,,
1099012,520916,07/12/2022,01:30,90159,Large,South West,242,,
1099013,524970,07/12/2022,16:22,28568,Small,East Midlands,48,,
1099014,860697,08/12/2022,08:28,52718,Small,South East,74,,
1099015,604057,08/12/2022,15:37,20571,Small,South East,60,,
1099016,801453,08/12/2022,18:03,98408,Large,South East,80,,
1099017,509281,09/12/2022,15:19,23905,Small,South East,54,,
1099018,754856,10/12/2022,01:19,96183,Large,South East,57,,
1099019,915326,10/12/2022,15:45,22049,Small,South West,227,,
1099020,129348,11/12/2022,08:17,75057,Large,Greater London,15,,
1099021,906329,11/12/2022,19:24,51303,Small,South East,51,,
1099022,478562,12/12/2022,02:01,03971,Small,Greater London,39,,
1099023,677222,12/12/2022,12:40,62105,Small,South East,72,,
1099024,273839,12/12/2022,19:05,87030,Large,South East,60,,
1099025,246796,13/12/2022,05:53,52836,Small,South East,50,,
1099026,657508,13/12/2022,18:54,50560,Small,North East,179,,
1099027,548902,14/12/2022,14:07,74043,Small,North East,193,,
1099028,100131,15/12/2022,10:22,00676,Small,Greater London,13,,
1099029,952014,15/12/2022,10:49,75400,Large,East Midlands,78,,
1099030,560837,15/12/2022,23:37,16852,Small,Greater London,9,,
1099031,990773,16/12/2022,20:19,60272,Small,South East,55,,
1099032,196041,17/12/2022,20:04,14538,Small,South West,83,,
1099033,572118,17/12/2022,23:00,16800,Small,Greater London,25,,
1099034,655898,18/12/2022,05:22,60420,Small,Greater London,19,,
1099035,169394,18/12/2022,16:44,10088,Small,East Midlands,83,,
1099036,103222,19/12/2022,11:02,58603,Small,Greater London,29,,
1099037,104011,19/12/2022,20:16,50642,Small,Greater London,29,,
1099038,903974,19/12/2022,21:00,82809,Large,South East,68,,
1099039,387260,20/12/2022,01:51,01668,Small,South West,163,,
1099040,734401,20/12/2022,15:51,77444,Large,South East,43,,
1099041,141901,20/12/2022,22:14,98297,Large,Greater London,6,,
1099042,328802,20/12/2022,22:31,77404,Large,West Midlands,159,,
1099043,889618,21/12/2022,05:46,43701,Small,Greater London,37,,
1099044,582010,21/12/2022,09:41,59843,Small,Greater London,22,,
1099045,993846,21/12/2022,20:49,51885,Small,East Midlands,108,,
1099046,714633,22/12/2022,14:33,28066,Small,North East,259,,
1099047,412543,22/12/2022,23:07,25703,Small,South West,62,,
1099048,695710,23/12/2022,10:30,18532,Small,South East,75,,
1099049,588830,23/12/2022,14:21,15497,Small,Greater London,18,,
1099050,576993,24/12/2022,13:52,34174,Small,Greater London,37,,
1099051,749731,25/12/2022,01:52,48372,Small,South West,54,,
1099052,310388,25/12/2022,02:02,05345,Small,North East,238,,
1099053,390029,25/12/2022,03:43,03981,Small,South East,76,,
1099054,409108,25/12/2022,12:54,96712,Large,South Wales,160,,
1099055,185744,26/12/2022,06:39,38742,Small,West Midlands,94,,
1099056,610956,26/12/2022,12:41,78242,Large,South East,77,,
1099057,288465,27/12/2022,09:46,05022,Small,West Midlands,99,,
1099058,447249,27/12/2022,14:09,83613,Large,South East,64,,
1099059,241318,28/12/2022,03:24,94650,Large,South East,60,,
1099060,190477,28/12/2022,13:14,78754,Large,Greater London,8,,
1099061,234719,28/12/2022,13:47,97214,Large,South West,245,,
1099062,103222,29/12/2022,02:53,50670,Small,Greater London,7,,
1099063,217105,29/12/2022,20:55,55148,Small,South East,54,,
1099064,603136,29/12/2022,23:41,29027,Small,Greater London,33,,
1099065,506295,30/12/2022,17:01,23305,Small,South East,80,,
1099066,664124,31/12/2022,06:45,07445,Small,East Midlands,45,,
1099067,439570,01/01/2023,03:51,76996,Large,East Midlands,90,,
1099068,117777,01/01/2023,18:41,15262,Small,Greater London,20,,
1099069,981780,02/01/2023,06:29,25108,Small,South East,68,,
